test,stat,pvalue,df,runtime_ms,converged_full,converged_null,error_type,failed,reject,scenario,scenario_slug,hypothesis_id,n,effect_size,rep,seed,alpha,null_spec,null_df,notes,is_null
score,3.270795360054904,0.07052342444603353,1,0.07049999840091914,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,20,0.2,0,8033120488352715130,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
lr,3.2707953600549047,0.07052342444603352,1,0.04600000102072954,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,20,0.2,0,8033120488352715130,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
wald,5.5402590336918465,0.018583831754457367,1,0.09800000407267362,True,True,,False,True,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,20,0.2,1,7917994779817670030,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
score,5.5402590336918465,0.018583831754457367,1,0.19489999976940453,True,True,,False,True,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,20,0.2,1,7917994779817670030,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
lr,5.5402590336918465,0.018583831754457367,1,0.061700004152953625,True,True,,False,True,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,20,0.2,1,7917994779817670030,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
wald,3.3580162807476346,0.06687858507541909,1,0.11129999620607123,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,20,0.2,2,4320084320215892679,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
score,3.358016280747635,0.06687858507541898,1,0.08239999442594126,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,20,0.2,2,4320084320215892679,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
lr,3.358016280747634,0.0668785850754191,1,0.04489999992074445,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,20,0.2,2,4320084320215892679,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
wald,10.903078990617079,0.0009600454888330936,1,0.08600000001024455,True,True,,False,True,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,20,0.4,0,8936240309162264619,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
score,10.90307899061708,0.0009600454888330928,1,0.07390000246232376,True,True,,False,True,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,20,0.4,0,8936240309162264619,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
lr,10.903078990617075,0.0009600454888330967,1,0.04430000262800604,True,True,,False,True,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,20,0.4,0,8936240309162264619,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
wald,0.0003092105927893783,0.9859704137860672,1,0.094600000011269,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,20,0.4,1,7428679144570726470,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
score,0.00030921059278937843,0.9859704137860672,1,0.07499999628635123,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,20,0.4,1,7428679144570726470,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
lr,0.0003092105927890998,0.9859704137860734,1,0.04269999772077426,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,20,0.4,1,7428679144570726470,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
wald,8.104969642248491,0.0044144060984863285,1,0.07980000373208895,True,True,,False,True,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,20,0.4,2,1488286183078445266,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
score,8.104969642248491,0.0044144060984863285,1,0.0698000003467314,True,True,,False,True,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,20,0.4,2,1488286183078445266,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
lr,8.104969642248491,0.0044144060984863285,1,0.04630000330507755,True,True,,False,True,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,20,0.4,2,1488286183078445266,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
wald,3.7962722835034493,0.051366821491701874,1,0.07679999544052407,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,20,0.8,0,4254020701497251284,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
score,3.7962722835034497,0.051366821491701804,1,0.0900999948498793,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,20,0.8,0,4254020701497251284,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
lr,3.7962722835034555,0.05136682149170174,1,0.04529999569058418,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,20,0.8,0,4254020701497251284,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
wald,18.78115508328804,1.4660862266656497e-05,1,0.0779999973019585,True,True,,False,True,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,20,0.8,1,4252903538484150392,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
score,18.781155083288045,1.4660862266656456e-05,1,0.07069999992381781,True,True,,False,True,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,20,0.8,1,4252903538484150392,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
lr,18.78115508328804,1.4660862266656497e-05,1,0.045000000682193786,True,True,,False,True,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,20,0.8,1,4252903538484150392,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
wald,19.74621527728844,8.843665244218036e-06,1,0.07860000187065452,True,True,,False,True,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,20,0.8,2,5480721657621830601,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
score,19.74621527728844,8.843665244218036e-06,1,0.06949999806238338,True,True,,False,True,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,20,0.8,2,5480721657621830601,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
lr,19.746215277288456,8.843665244217953e-06,1,0.04549999721348286,True,True,,False,True,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,20,0.8,2,5480721657621830601,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
wald,1.9531702520236263,0.16224563510404827,1,0.08399999933317304,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,50,0.0,0,8975716206778128835,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,True
score,1.9531702520236267,0.16224563510404827,1,0.08130000060191378,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,50,0.0,0,8975716206778128835,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,True
lr,1.9531702520236252,0.16224563510404852,1,0.04780000017490238,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,50,0.0,0,8975716206778128835,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,True
wald,0.0933635945520224,0.759943815768447,1,0.07960000220919028,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,50,0.0,1,2868402048173145336,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,True
score,0.09336359455202241,0.7599438157684469,1,0.06790000043110922,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,50,0.0,1,2868402048173145336,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,True
lr,0.09336359455198817,0.7599438157684897,1,0.046799999836366624,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,50,0.0,1,2868402048173145336,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,True
wald,0.3667090021641709,0.5448036316391687,1,0.076299998909235,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,50,0.0,2,8548216248079561584,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,True
score,0.3667090021641709,0.5448036316391687,1,0.06600000051548705,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,50,0.0,2,8548216248079561584,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,True
lr,0.366709002164157,0.5448036316391762,1,0.04199999966658652,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,50,0.0,2,8548216248079561584,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,True
wald,1.1189895113926458,0.2901361423399122,1,0.07900000491645187,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,50,0.2,0,7338243660904050538,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
score,1.1189895113926458,0.2901361423399122,1,0.07329999789362773,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,50,0.2,0,7338243660904050538,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
lr,1.1189895113926127,0.29013614233991925,1,0.04750000516651198,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,50,0.2,0,7338243660904050538,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
wald,0.69755179624194,0.4036075509513851,1,0.10019999899668619,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,50,0.2,1,6064463372350678533,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
score,0.69755179624194,0.4036075509513851,1,0.06910000229254365,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,50,0.2,1,6064463372350678533,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
lr,0.6975517962419531,0.4036075509513807,1,0.04629999602911994,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,50,0.2,1,6064463372350678533,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
wald,0.42475907942428365,0.5145718580379813,1,0.07729999924777076,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,50,0.2,2,618620882724742596,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
score,0.42475907942428365,0.5145718580379813,1,0.06850000499980524,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,50,0.2,2,618620882724742596,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
lr,0.42475907942429103,0.5145718580379778,1,0.05200000305194408,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,50,0.2,2,618620882724742596,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
wald,2.0359562440684527,0.15361754660511423,1,0.08479999814881012,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,50,0.4,0,3213106130386463495,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
score,2.0359562440684527,0.15361754660511423,1,0.0714999987394549,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,50,0.4,0,3213106130386463495,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
lr,2.035956244068444,0.15361754660511506,1,0.04859999899053946,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,50,0.4,0,3213106130386463495,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
wald,3.1680861024373574,0.07509039226527897,1,0.0774000000092201,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,50,0.4,1,366215704169527932,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
score,3.1680861024373574,0.07509039226527897,1,0.06830000347690657,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,50,0.4,1,366215704169527932,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
lr,3.168086102437343,0.0750903922652796,1,0.042800005758181214,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,50,0.4,1,366215704169527932,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
wald,11.438008286161509,0.0007195688047595304,1,0.07229999755509198,True,True,,False,True,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,50,0.4,2,6792682405325789226,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
score,11.438008286161509,0.0007195688047595304,1,0.06500000017695129,True,True,,False,True,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,50,0.4,2,6792682405325789226,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
lr,11.438008286161505,0.0007195688047595312,1,0.04189999890513718,True,True,,False,True,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,50,0.4,2,6792682405325789226,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
wald,17.65474587159025,2.6485357570650424e-05,1,0.07919999916339293,True,True,,False,True,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,50,0.8,0,1792349257383150438,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
score,17.65474587159025,2.6485357570650424e-05,1,0.06859999848529696,True,True,,False,True,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,50,0.8,0,1792349257383150438,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
lr,17.65474587159025,2.6485357570650424e-05,1,0.043000000005122274,True,True,,False,True,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,50,0.8,0,1792349257383150438,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
wald,18.11007237769065,2.0849561169586544e-05,1,0.07440000626957044,True,True,,False,True,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,50,0.8,1,6197872040948047977,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
score,18.11007237769065,2.0849561169586544e-05,1,0.06629999552387744,True,True,,False,True,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,50,0.8,1,6197872040948047977,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
lr,18.110072377690642,2.084956116958662e-05,1,0.041200000850949436,True,True,,False,True,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,50,0.8,1,6197872040948047977,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
wald,33.63048427667529,6.664012290756197e-09,1,0.07960000220919028,True,True,,False,True,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,50,0.8,2,4315009668537035068,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
score,33.63048427667529,6.664012290756197e-09,1,0.06740000389982015,True,True,,False,True,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,50,0.8,2,4315009668537035068,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
lr,33.630484276675304,6.664012290756146e-09,1,0.043499996536411345,True,True,,False,True,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,50,0.8,2,4315009668537035068,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
wald,0.08994780562953816,0.7642435204343292,1,0.130899999930989,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,100,0.0,0,1975660798051203898,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,True
score,0.08994780562953816,0.7642435204343292,1,0.08289999823318794,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,100,0.0,0,1975660798051203898,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,True
lr,0.0899478056295493,0.7642435204343152,1,0.04669999907491729,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,100,0.0,0,1975660798051203898,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,True
wald,2.7346833114008082,0.09819096449665561,1,0.08479999814881012,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,100,0.0,1,6395358092358346078,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,True
score,2.7346833114008082,0.09819096449665561,1,0.06920000305399299,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,100,0.0,1,6395358092358346078,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,True
lr,2.7346833114007723,0.09819096449665697,1,0.0518000015290454,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,100,0.0,1,6395358092358346078,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,True
wald,0.4635237616626343,0.4959817267536606,1,0.07919999916339293,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,100,0.0,2,8483091276913857556,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,True
score,0.46352376166263426,0.4959817267536606,1,0.06790000043110922,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,100,0.0,2,8483091276913857556,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,True
lr,0.4635237616626,0.4959817267536766,1,0.044500004150904715,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,100,0.0,2,8483091276913857556,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,True
wald,12.096828802264964,0.0005050765152092573,1,0.07580000237794593,True,True,,False,True,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,100,0.2,0,2129052306771605027,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
score,12.096828802264964,0.0005050765152092573,1,0.06659999780822545,True,True,,False,True,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,100,0.2,0,2129052306771605027,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
lr,12.096828802265009,0.0005050765152092441,1,0.04389999958220869,True,True,,False,True,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,100,0.2,0,2129052306771605027,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
wald,16.11247670680873,5.968949839436165e-05,1,0.07560000085504726,True,True,,False,True,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,100,0.2,1,6145105940930031627,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
score,16.11247670680873,5.968949839436165e-05,1,0.06790000043110922,True,True,,False,True,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,100,0.2,1,6145105940930031627,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
lr,16.112476706808764,5.968949839436058e-05,1,0.043000000005122274,True,True,,False,True,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,100,0.2,1,6145105940930031627,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
wald,3.2159142330146837,0.07292544227123797,1,0.09180000051856041,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,100,0.2,2,1122895897158027210,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
score,3.2159142330146837,0.07292544227123797,1,0.07420000474667177,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,100,0.2,2,1122895897158027210,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
lr,3.2159142330147006,0.07292544227123726,1,0.131200002215337,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,100,0.2,2,1122895897158027210,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
wald,15.027714858649679,0.00010594383802921995,1,0.18119999731425196,True,True,,False,True,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,100,0.4,0,8132410800921299370,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
score,15.027714858649679,0.00010594383802921995,1,0.0866999980644323,True,True,,False,True,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,100,0.4,0,8132410800921299370,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
lr,15.027714858649745,0.00010594383802921595,1,0.04819999594474211,True,True,,False,True,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,100,0.4,0,8132410800921299370,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
wald,5.0635779255101045,0.02443374444699999,1,0.08649999654153362,True,True,,False,True,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,100,0.4,1,9039451141741495086,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
score,5.0635779255101045,0.02443374444699999,1,0.07059999916236848,True,True,,False,True,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,100,0.4,1,9039451141741495086,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
lr,5.063577925510174,0.024433744446998952,1,0.044699998397845775,True,True,,False,True,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,100,0.4,1,9039451141741495086,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
wald,29.775114386900903,4.851800946718428e-08,1,0.07599999662488699,True,True,,False,True,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,100,0.4,2,5278316258222940356,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
score,29.775114386900903,4.851800946718428e-08,1,0.06740000389982015,True,True,,False,True,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,100,0.4,2,5278316258222940356,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
