test,stat,pvalue,df,runtime_ms,converged_full,converged_null,error_type,failed,reject,scenario,scenario_slug,hypothesis_id,n,effect_size,rep,seed,alpha,null_spec,null_df,notes,is_null
score,1.2500708138058736,0.2635389526619275,1,0.1343000039923936,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.0,3,8033120488352715130,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,True
lr,1.250070813805877,0.26353895266192684,1,0.08790000720182434,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.0,3,8033120488352715130,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,True
wald,1.409453852856453,0.2351470779199083,1,0.1384999995934777,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.0,4,7917994779817670030,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,True
score,1.409453852856453,0.2351470779199083,1,0.09379999391967431,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.0,4,7917994779817670030,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,True
lr,1.4094538528564726,0.2351470779199051,1,0.08789999992586672,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.0,4,7917994779817670030,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,True
wald,0.9465643842225026,0.33059534821107683,1,0.1621999981580302,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.0,5,4320084320215892679,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,True
score,0.9465643842225028,0.33059534821107667,1,0.08739999611862004,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.0,5,4320084320215892679,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,True
lr,0.9465643842224978,0.330595348211078,1,0.07869999535614625,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.0,5,4320084320215892679,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,True
wald,0.44573462395747304,0.5043675043598728,1,0.10140000085812062,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.0,6,8936240309162264619,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,True
score,0.44573462395747304,0.5043675043598728,1,0.0774000000092201,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.0,6,8936240309162264619,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,True
lr,0.44573462395747754,0.5043675043598708,1,0.07330000516958535,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.0,6,8936240309162264619,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,True
wald,0.002048119575275948,0.963903134760099,1,0.10120000661117956,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.0,7,7428679144570726470,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,True
score,0.002048119575275948,0.963903134760099,1,0.09729999874252826,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.0,7,7428679144570726470,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,True
lr,0.0020481195752779513,0.9639031347600814,1,0.07250000635394827,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.0,7,7428679144570726470,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,True
wald,0.1831435352548896,0.6686855390190511,1,0.10150000161956996,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.0,8,1488286183078445266,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,True
score,0.1831435352548896,0.6686855390190511,1,0.07679999544052407,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.0,8,1488286183078445266,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,True
lr,0.18314353525488514,0.6686855390190549,1,0.07249999907799065,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.0,8,1488286183078445266,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,True
wald,2.6765168711889764,0.10183825240883292,1,0.09620000491850078,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.0,9,4254020701497251284,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,True
score,2.6765168711889764,0.10183825240883292,1,0.07440000626957044,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.0,9,4254020701497251284,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,True
lr,2.6765168711889658,0.10183825240883362,1,0.06730000313837081,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.0,9,4254020701497251284,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,True
wald,0.016770665475351686,0.896960755719452,1,0.09390000195708126,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.0,10,4252903538484150392,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,True
score,0.016770665475351686,0.896960755719452,1,0.07570000161649659,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.0,10,4252903538484150392,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,True
lr,0.01677066547536299,0.8969607557194176,1,0.06630000279983506,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.0,10,4252903538484150392,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,True
wald,0.0881351613044576,0.7665614344896166,1,0.10619999375194311,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.0,11,5480721657621830601,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,True
score,0.0881351613044576,0.7665614344896166,1,0.07989999721758068,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.0,11,5480721657621830601,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,True
lr,0.0881351613044501,0.7665614344896261,1,0.07009998807916418,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.0,11,5480721657621830601,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,True
wald,0.6782435887891387,0.410192194852228,1,0.10009999823523685,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.0,12,8975716206778128835,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,True
score,0.6782435887891387,0.410192194852228,1,0.07700000423938036,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.0,12,8975716206778128835,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,True
lr,0.6782435887891438,0.41019219485222624,1,0.0670000008540228,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.0,12,8975716206778128835,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,True
wald,0.5580436278210132,0.45504957030975013,1,0.09539999882690609,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.0,13,2868402048173145336,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,True
score,0.5580436278210132,0.45504957030975013,1,0.07700000423938036,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.0,13,2868402048173145336,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,True
lr,0.5580436278210215,0.4550495703097467,1,0.06770000618416816,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.0,13,2868402048173145336,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,True
wald,0.7294488145680975,0.39306190749358605,1,0.10159999510506168,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.0,14,8548216248079561584,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,True
score,0.7294488145680974,0.39306190749358605,1,0.08550000347895548,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.0,14,8548216248079561584,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,True
lr,0.7294488145681015,0.39306190749358494,1,0.09649999992689118,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.0,14,8548216248079561584,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,True
wald,0.02905648316945465,0.8646486855558682,1,0.09930000669555739,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.0,15,7338243660904050538,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,True
score,0.029056483169454653,0.8646486855558682,1,0.07570000161649659,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.0,15,7338243660904050538,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,True
lr,0.029056483169455305,0.8646486855558666,1,0.06830000347690657,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.0,15,7338243660904050538,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,True
wald,0.43165789909651314,0.5111765617850517,1,0.2668000015546568,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.0,16,6064463372350678533,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,True
score,0.43165789909651314,0.5111765617850517,1,0.10990000737365335,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.0,16,6064463372350678533,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,True
lr,0.4316578990965212,0.5111765617850477,1,0.124100006360095,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.0,16,6064463372350678533,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,True
wald,0.21636217005434505,0.6418258526818631,1,0.11779999476857483,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.0,17,618620882724742596,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,True
score,0.21636217005434502,0.6418258526818632,1,0.08229999366449192,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.0,17,618620882724742596,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,True
lr,0.216362170054353,0.641825852681857,1,0.07419999019475654,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.0,17,618620882724742596,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,True
wald,0.842425364181406,0.35870403553557106,1,0.10099999781232327,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.0,18,3213106130386463495,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,True
score,0.842425364181406,0.35870403553557106,1,0.07619999814778566,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.0,18,3213106130386463495,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,True
lr,0.842425364181409,0.3587040355355704,1,0.07079999340930954,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.0,18,3213106130386463495,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,True
wald,0.815949589949153,0.36636707836487903,1,0.09980000322684646,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.0,19,366215704169527932,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,True
score,0.8159495899491531,0.3663670783648789,1,0.07789999654050916,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.0,19,366215704169527932,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,True
lr,0.815949589949156,0.3663670783648779,1,0.06929999653948471,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.0,19,366215704169527932,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,True
wald,14.127505834381694,0.0001708275246304243,1,0.10230000771116465,True,True,,False,True,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.5,0,6792682405325789226,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
score,14.127505834381694,0.0001708275246304243,1,0.10119999933522195,True,True,,False,True,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.5,0,6792682405325789226,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
lr,14.127505834381694,0.0001708275246304243,1,0.0734000132069923,True,True,,False,True,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.5,0,6792682405325789226,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
wald,2.6968898494308715,0.10054420984390314,1,0.09860000136541203,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.5,1,1792349257383150438,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
score,2.6968898494308715,0.10054420984390314,1,0.07639999967068434,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.5,1,1792349257383150438,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
lr,2.6968898494308746,0.10054420984390328,1,0.06830000347690657,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.5,1,1792349257383150438,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
wald,3.1099781435339287,0.07781400464806598,1,0.0943000050028786,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.5,2,6197872040948047977,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
score,3.1099781435339287,0.07781400464806598,1,0.07629999163327739,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.5,2,6197872040948047977,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
lr,3.1099781435339366,0.07781400464806495,1,0.06669999856967479,True,True,,False,False,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.5,2,6197872040948047977,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
wald,8.286312430357743,0.003994502345247592,1,0.09220000356435776,True,True,,False,True,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.5,3,4315009668537035068,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
score,8.286312430357743,0.003994502345247592,1,0.07409999670926481,True,True,,False,True,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.5,3,4315009668537035068,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
lr,8.28631243035774,0.0039945023452475975,1,0.06660000508418307,True,True,,False,True,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.5,3,4315009668537035068,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
wald,16.011003631582472,6.29754029902987e-05,1,0.09250000584870577,True,True,,False,True,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.5,4,1975660798051203898,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
score,16.011003631582472,6.29754029902987e-05,1,0.07479999476345256,True,True,,False,True,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.5,4,1975660798051203898,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
lr,16.01100363158247,6.297540299029889e-05,1,0.06669999129371718,True,True,,False,True,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.5,4,1975660798051203898,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
wald,7.130621941423185,0.00757784382919187,1,0.10149999434361234,True,True,,False,True,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.5,5,6395358092358346078,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
score,7.130621941423185,0.00757784382919187,1,0.07840000034775585,True,True,,False,True,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.5,5,6395358092358346078,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
lr,7.130621941423172,0.00757784382919191,1,0.06800000119255856,True,True,,False,True,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.5,5,6395358092358346078,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
wald,18.186037184806985,2.0034225090793093e-05,1,0.1089000070351176,True,True,,False,True,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.5,6,8483091276913857556,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
score,18.186037184806985,2.0034225090793093e-05,1,0.08239999442594126,True,True,,False,True,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.5,6,8483091276913857556,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
lr,18.18603718480699,2.0034225090793015e-05,1,0.07249999907799065,True,True,,False,True,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.5,6,8483091276913857556,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
wald,16.148562946526376,5.856298508300714e-05,1,0.12279999646125361,True,True,,False,True,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.5,7,2129052306771605027,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
score,16.148562946526376,5.856298508300714e-05,1,0.08009999874047935,True,True,,False,True,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.5,7,2129052306771605027,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
lr,16.148562946526383,5.856298508300697e-05,1,0.08489999891025946,True,True,,False,True,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.5,7,2129052306771605027,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
wald,10.70688211612941,0.001067377500515553,1,0.09730000601848587,True,True,,False,True,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.5,8,6145105940930031627,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
score,10.706882116129409,0.001067377500515557,1,0.07999999797903001,True,True,,False,True,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.5,8,6145105940930031627,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
lr,10.706882116129407,0.001067377500515557,1,0.06920000305399299,True,True,,False,True,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.5,8,6145105940930031627,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
wald,5.518526477177671,0.01881610163792689,1,0.09649999992689118,True,True,,False,True,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.5,9,1122895897158027210,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
score,5.518526477177672,0.01881610163792682,1,0.07619999814778566,True,True,,False,True,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.5,9,1122895897158027210,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
lr,5.518526477177673,0.01881610163792688,1,0.06830000347690657,True,True,,False,True,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.5,9,1122895897158027210,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
wald,5.721126553646567,0.01676197227847845,1,0.09259999205823988,True,True,,False,True,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.5,10,8132410800921299370,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
score,5.721126553646567,0.01676197227847845,1,0.07529999857069924,True,True,,False,True,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.5,10,8132410800921299370,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
lr,5.721126553646556,0.0167619722784785,1,0.06650000432273373,True,True,,False,True,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.5,10,8132410800921299370,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
wald,4.020882493007902,0.04494019248575079,1,0.10119999933522195,True,True,,False,True,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.5,11,9039451141741495086,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
score,4.020882493007902,0.04494019248575079,1,0.07999999797903001,True,True,,False,True,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.5,11,9039451141741495086,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
lr,4.020882493007903,0.0449401924857507,1,0.0678999931551516,True,True,,False,True,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.5,11,9039451141741495086,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
wald,14.809550463870174,0.00011893166720262506,1,0.09870000212686136,True,True,,False,True,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.5,12,5278316258222940356,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
score,14.809550463870174,0.00011893166720262506,1,0.07499999628635123,True,True,,False,True,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.5,12,5278316258222940356,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
lr,14.809550463870167,0.00011893166720262556,1,0.06600000051548705,True,True,,False,True,Regular: Normal mean (sigma known),normal_mean_known_sigma,main,40,0.5,12,5278316258222940356,0.05,H0: mu = 0,1,正則・解析的に扱える設定。nが増えるとWald/Score/LRはほぼ一致する。,False
