test,stat,pvalue,df,runtime_ms,converged_full,converged_null,error_type,failed,reject,scenario,scenario_slug,hypothesis_id,n,effect_size,rep,seed,alpha,null_spec,null_df,notes,is_null
score,0.008202323991805642,0.9278369065565355,1,0.08579999848734587,True,True,,False,False,Separation: Logistic (full MLE unstable),logistic_separation,main,60,0.0,3,3213106130386463495,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,True
lr,0.008208577502685444,0.9278094781251669,1,0.04890000127488747,True,True,,False,False,Separation: Logistic (full MLE unstable),logistic_separation,main,60,0.0,3,3213106130386463495,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,True
wald,0.9945381082008425,0.3186357449340599,1,0.13839999883202836,True,True,,False,False,Separation: Logistic (full MLE unstable),logistic_separation,main,60,0.0,4,366215704169527932,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,True
score,1.001426052451455,0.31696569078167314,1,0.094600000011269,True,True,,False,False,Separation: Logistic (full MLE unstable),logistic_separation,main,60,0.0,4,366215704169527932,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,True
lr,1.0034898308816338,0.3164675418611701,1,0.054799995268695056,True,True,,False,False,Separation: Logistic (full MLE unstable),logistic_separation,main,60,0.0,4,366215704169527932,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,True
wald,2.556292901644838e-06,0.9987243099050088,1,0.1253000009455718,True,True,,False,False,Separation: Logistic (full MLE unstable),logistic_separation,main,60,0.7,0,6792682405325789226,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
score,37.540106951871586,8.9552484460759e-10,1,0.09129999671131372,True,True,,False,True,Separation: Logistic (full MLE unstable),logistic_separation,main,60,0.7,0,6792682405325789226,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
lr,48.00207481971021,4.257683718295976e-12,1,0.05270000110613182,True,True,,False,True,Separation: Logistic (full MLE unstable),logistic_separation,main,60,0.7,0,6792682405325789226,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
wald,17.336881679386458,3.1305175221346e-05,1,0.1269999993382953,True,True,,False,True,Separation: Logistic (full MLE unstable),logistic_separation,main,60,0.7,1,1792349257383150438,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
score,25.21493844835508,5.128343014975735e-07,1,0.08900000102585182,True,True,,False,True,Separation: Logistic (full MLE unstable),logistic_separation,main,60,0.7,1,1792349257383150438,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
lr,28.103646758053202,1.1498898106080156e-07,1,0.04939999780617654,True,True,,False,True,Separation: Logistic (full MLE unstable),logistic_separation,main,60,0.7,1,1792349257383150438,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
wald,16.645385552453153,4.505979297547675e-05,1,0.13279999984661117,True,True,,False,True,Separation: Logistic (full MLE unstable),logistic_separation,main,60,0.7,2,6197872040948047977,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
score,19.94644627765355,7.96418454200703e-06,1,0.09029999637277797,True,True,,False,True,Separation: Logistic (full MLE unstable),logistic_separation,main,60,0.7,2,6197872040948047977,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
lr,21.4875034705285,3.56141980652016e-06,1,0.05079999391455203,True,True,,False,True,Separation: Logistic (full MLE unstable),logistic_separation,main,60,0.7,2,6197872040948047977,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
wald,25.61027770124208,4.178080987131948e-07,1,0.1269999993382953,True,True,,False,True,Separation: Logistic (full MLE unstable),logistic_separation,main,60,0.7,3,4315009668537035068,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
score,41.48909913615791,1.1853002435266508e-10,1,0.10140000085812062,True,True,,False,True,Separation: Logistic (full MLE unstable),logistic_separation,main,60,0.7,3,4315009668537035068,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
lr,48.18117498364346,3.8860124509843976e-12,1,0.05160000000614673,True,True,,False,True,Separation: Logistic (full MLE unstable),logistic_separation,main,60,0.7,3,4315009668537035068,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
wald,12.357267177098233,0.0004392732203636969,1,0.15069999790284783,True,True,,False,True,Separation: Logistic (full MLE unstable),logistic_separation,main,60,0.7,4,1975660798051203898,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
score,13.876454427925005,0.00019522904084750845,1,0.09639999916544184,True,True,,False,True,Separation: Logistic (full MLE unstable),logistic_separation,main,60,0.7,4,1975660798051203898,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
lr,14.648012909671948,0.00012957117538824707,1,0.05029999738326296,True,True,,False,True,Separation: Logistic (full MLE unstable),logistic_separation,main,60,0.7,4,1975660798051203898,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
wald,,,1,0.0018999999156221747,False,True,perfect_separation_warning,True,False,Separation: Logistic (full MLE unstable),logistic_separation,main,60,1.0,0,6395358092358346078,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
score,60.000000000000036,9.485737571073684e-15,1,0.10620000102790073,False,True,,False,True,Separation: Logistic (full MLE unstable),logistic_separation,main,60,1.0,0,6395358092358346078,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
lr,,,1,0.0012000018614344299,False,True,perfect_separation_warning,True,False,Separation: Logistic (full MLE unstable),logistic_separation,main,60,1.0,0,6395358092358346078,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
wald,,,1,0.0016999983927235007,False,True,perfect_separation_warning,True,False,Separation: Logistic (full MLE unstable),logistic_separation,main,60,1.0,1,8483091276913857556,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
score,60.00000000000003,9.485737571073712e-15,1,0.10929999552899972,False,True,,False,True,Separation: Logistic (full MLE unstable),logistic_separation,main,60,1.0,1,8483091276913857556,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
lr,,,1,0.0011000010999850929,False,True,perfect_separation_warning,True,False,Separation: Logistic (full MLE unstable),logistic_separation,main,60,1.0,1,8483091276913857556,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
wald,,,1,0.0017999991541728377,False,True,perfect_separation_warning,True,False,Separation: Logistic (full MLE unstable),logistic_separation,main,60,1.0,2,2129052306771605027,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
score,59.999999999999986,9.485737571073928e-15,1,0.11269999959040433,False,True,,False,True,Separation: Logistic (full MLE unstable),logistic_separation,main,60,1.0,2,2129052306771605027,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
lr,,,1,0.0011999945854768157,False,True,perfect_separation_warning,True,False,Separation: Logistic (full MLE unstable),logistic_separation,main,60,1.0,2,2129052306771605027,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
wald,,,1,0.0017999991541728377,False,True,perfect_separation_warning,True,False,Separation: Logistic (full MLE unstable),logistic_separation,main,60,1.0,3,6145105940930031627,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
score,59.99999999999997,9.485737571074001e-15,1,0.11100000119768083,False,True,,False,True,Separation: Logistic (full MLE unstable),logistic_separation,main,60,1.0,3,6145105940930031627,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
lr,,,1,0.0012000018614344299,False,True,perfect_separation_warning,True,False,Separation: Logistic (full MLE unstable),logistic_separation,main,60,1.0,3,6145105940930031627,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
wald,,,1,0.001700005668681115,False,True,perfect_separation_warning,True,False,Separation: Logistic (full MLE unstable),logistic_separation,main,60,1.0,4,1122895897158027210,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
score,60.000000000000064,9.485737571073543e-15,1,0.11520000407472253,False,True,,False,True,Separation: Logistic (full MLE unstable),logistic_separation,main,60,1.0,4,1122895897158027210,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
