test,stat,pvalue,df,runtime_ms,converged_full,converged_null,error_type,failed,reject,scenario,scenario_slug,hypothesis_id,n,effect_size,rep,seed,alpha,null_spec,null_df,notes,is_null
lr,0.30084051809745915,0.5833559706530235,1,0.2690999972401187,True,True,,False,False,Misspecification: Linear regression heteroskedastic,linear_regression_heteroskedastic,main,40,0.0,2,2747550595085889629,0.05,H0: beta_1 = 0,1,"Heteroskedastic errors violate the constant-variance likelihood assumption, so nominal size can drift for Wald/Score/LR under the homoskedastic model. HC3-robust Wald can partially recover calibration.",True
wald_hc3,0.14900409714888557,0.6994889010766192,1,0.2930999980890192,True,True,,False,False,Misspecification: Linear regression heteroskedastic,linear_regression_heteroskedastic,main,40,0.0,2,2747550595085889629,0.05,H0: beta_1 = 0,1,"Heteroskedastic errors violate the constant-variance likelihood assumption, so nominal size can drift for Wald/Score/LR under the homoskedastic model. HC3-robust Wald can partially recover calibration.",True
wald,0.19469772991863105,0.6590351629677234,1,0.20149999909335747,True,True,,False,False,Misspecification: Linear regression heteroskedastic,linear_regression_heteroskedastic,main,40,0.0,3,8033120488352715130,0.05,H0: beta_1 = 0,1,"Heteroskedastic errors violate the constant-variance likelihood assumption, so nominal size can drift for Wald/Score/LR under the homoskedastic model. HC3-robust Wald can partially recover calibration.",True
score,0.19375464020341082,0.6598098635275365,1,0.3864999962388538,True,True,,False,False,Misspecification: Linear regression heteroskedastic,linear_regression_heteroskedastic,main,40,0.0,3,8033120488352715130,0.05,H0: beta_1 = 0,1,"Heteroskedastic errors violate the constant-variance likelihood assumption, so nominal size can drift for Wald/Score/LR under the homoskedastic model. HC3-robust Wald can partially recover calibration.",True
lr,0.19422542184494773,0.6594228594242668,1,0.33189998794114217,True,True,,False,False,Misspecification: Linear regression heteroskedastic,linear_regression_heteroskedastic,main,40,0.0,3,8033120488352715130,0.05,H0: beta_1 = 0,1,"Heteroskedastic errors violate the constant-variance likelihood assumption, so nominal size can drift for Wald/Score/LR under the homoskedastic model. HC3-robust Wald can partially recover calibration.",True
wald_hc3,0.09130607207466307,0.7625232757136098,1,0.4808000012417324,True,True,,False,False,Misspecification: Linear regression heteroskedastic,linear_regression_heteroskedastic,main,40,0.0,3,8033120488352715130,0.05,H0: beta_1 = 0,1,"Heteroskedastic errors violate the constant-variance likelihood assumption, so nominal size can drift for Wald/Score/LR under the homoskedastic model. HC3-robust Wald can partially recover calibration.",True
wald,0.21552759704800925,0.6424690012980678,1,0.24700000358279794,True,True,,False,False,Misspecification: Linear regression heteroskedastic,linear_regression_heteroskedastic,main,40,0.0,4,7917994779817670030,0.05,H0: beta_1 = 0,1,"Heteroskedastic errors violate the constant-variance likelihood assumption, so nominal size can drift for Wald/Score/LR under the homoskedastic model. HC3-robust Wald can partially recover calibration.",True
score,0.214372517210323,0.6433616445553019,1,0.19920000340789557,True,True,,False,False,Misspecification: Linear regression heteroskedastic,linear_regression_heteroskedastic,main,40,0.0,4,7917994779817670030,0.05,H0: beta_1 = 0,1,"Heteroskedastic errors violate the constant-variance likelihood assumption, so nominal size can drift for Wald/Score/LR under the homoskedastic model. HC3-robust Wald can partially recover calibration.",True
lr,0.21494902261645166,0.6429157581532063,1,0.29850001010345295,True,True,,False,False,Misspecification: Linear regression heteroskedastic,linear_regression_heteroskedastic,main,40,0.0,4,7917994779817670030,0.05,H0: beta_1 = 0,1,"Heteroskedastic errors violate the constant-variance likelihood assumption, so nominal size can drift for Wald/Score/LR under the homoskedastic model. HC3-robust Wald can partially recover calibration.",True
wald_hc3,0.13119850180432566,0.7171926134961275,1,0.3096000000368804,True,True,,False,False,Misspecification: Linear regression heteroskedastic,linear_regression_heteroskedastic,main,40,0.0,4,7917994779817670030,0.05,H0: beta_1 = 0,1,"Heteroskedastic errors violate the constant-variance likelihood assumption, so nominal size can drift for Wald/Score/LR under the homoskedastic model. HC3-robust Wald can partially recover calibration.",True
wald,0.02368044915867973,0.8777007805787884,1,0.21670000569429249,True,True,,False,False,Misspecification: Linear regression heteroskedastic,linear_regression_heteroskedastic,main,40,0.0,5,4320084320215892679,0.05,H0: beta_1 = 0,1,"Heteroskedastic errors violate the constant-variance likelihood assumption, so nominal size can drift for Wald/Score/LR under the homoskedastic model. HC3-robust Wald can partially recover calibration.",True
score,0.02366643836142024,0.877736681168038,1,0.1951000012923032,True,True,,False,False,Misspecification: Linear regression heteroskedastic,linear_regression_heteroskedastic,main,40,0.0,5,4320084320215892679,0.05,H0: beta_1 = 0,1,"Heteroskedastic errors violate the constant-variance likelihood assumption, so nominal size can drift for Wald/Score/LR under the homoskedastic model. HC3-robust Wald can partially recover calibration.",True
lr,0.023673442378026266,0.8777187330552528,1,0.265199996647425,True,True,,False,False,Misspecification: Linear regression heteroskedastic,linear_regression_heteroskedastic,main,40,0.0,5,4320084320215892679,0.05,H0: beta_1 = 0,1,"Heteroskedastic errors violate the constant-variance likelihood assumption, so nominal size can drift for Wald/Score/LR under the homoskedastic model. HC3-robust Wald can partially recover calibration.",True
wald_hc3,0.01275730583631474,0.9100715877898338,1,0.28670000028796494,True,True,,False,False,Misspecification: Linear regression heteroskedastic,linear_regression_heteroskedastic,main,40,0.0,5,4320084320215892679,0.05,H0: beta_1 = 0,1,"Heteroskedastic errors violate the constant-variance likelihood assumption, so nominal size can drift for Wald/Score/LR under the homoskedastic model. HC3-robust Wald can partially recover calibration.",True
wald,3.1945592349091556,0.07388368423730216,1,0.21889999334234744,True,True,,False,False,Misspecification: Linear regression heteroskedastic,linear_regression_heteroskedastic,main,40,0.0,6,8936240309162264619,0.05,H0: beta_1 = 0,1,"Heteroskedastic errors violate the constant-variance likelihood assumption, so nominal size can drift for Wald/Score/LR under the homoskedastic model. HC3-robust Wald can partially recover calibration.",True
score,2.9582977962903776,0.08543784234079078,1,0.1947999990079552,True,True,,False,False,Misspecification: Linear regression heteroskedastic,linear_regression_heteroskedastic,main,40,0.0,6,8936240309162264619,0.05,H0: beta_1 = 0,1,"Heteroskedastic errors violate the constant-variance likelihood assumption, so nominal size can drift for Wald/Score/LR under the homoskedastic model. HC3-robust Wald can partially recover calibration.",True
lr,3.0734035827280195,0.0795826912225279,1,0.26729999808594584,True,True,,False,False,Misspecification: Linear regression heteroskedastic,linear_regression_heteroskedastic,main,40,0.0,6,8936240309162264619,0.05,H0: beta_1 = 0,1,"Heteroskedastic errors violate the constant-variance likelihood assumption, so nominal size can drift for Wald/Score/LR under the homoskedastic model. HC3-robust Wald can partially recover calibration.",True
wald_hc3,2.04257124805406,0.15295091865954316,1,0.2870999960578047,True,True,,False,False,Misspecification: Linear regression heteroskedastic,linear_regression_heteroskedastic,main,40,0.0,6,8936240309162264619,0.05,H0: beta_1 = 0,1,"Heteroskedastic errors violate the constant-variance likelihood assumption, so nominal size can drift for Wald/Score/LR under the homoskedastic model. HC3-robust Wald can partially recover calibration.",True
wald,2.0859148337700066,0.14866313836341372,1,0.22140000510262325,True,True,,False,False,Misspecification: Linear regression heteroskedastic,linear_regression_heteroskedastic,main,40,0.0,7,7428679144570726470,0.05,H0: beta_1 = 0,1,"Heteroskedastic errors violate the constant-variance likelihood assumption, so nominal size can drift for Wald/Score/LR under the homoskedastic model. HC3-robust Wald can partially recover calibration.",True
score,1.9825301096662926,0.15912411854954941,1,0.1936999979079701,True,True,,False,False,Misspecification: Linear regression heteroskedastic,linear_regression_heteroskedastic,main,40,0.0,7,7428679144570726470,0.05,H0: beta_1 = 0,1,"Heteroskedastic errors violate the constant-variance likelihood assumption, so nominal size can drift for Wald/Score/LR under the homoskedastic model. HC3-robust Wald can partially recover calibration.",True
lr,2.033346643067091,0.1538814350062921,1,0.2643999978317879,True,True,,False,False,Misspecification: Linear regression heteroskedastic,linear_regression_heteroskedastic,main,40,0.0,7,7428679144570726470,0.05,H0: beta_1 = 0,1,"Heteroskedastic errors violate the constant-variance likelihood assumption, so nominal size can drift for Wald/Score/LR under the homoskedastic model. HC3-robust Wald can partially recover calibration.",True
wald_hc3,0.9426538348687826,0.33159627648850654,1,0.30979999428382143,True,True,,False,False,Misspecification: Linear regression heteroskedastic,linear_regression_heteroskedastic,main,40,0.0,7,7428679144570726470,0.05,H0: beta_1 = 0,1,"Heteroskedastic errors violate the constant-variance likelihood assumption, so nominal size can drift for Wald/Score/LR under the homoskedastic model. HC3-robust Wald can partially recover calibration.",True
wald,0.018309007072075237,0.8923661625847099,1,0.21410000772448257,True,True,,False,False,Misspecification: Linear regression heteroskedastic,linear_regression_heteroskedastic,main,40,0.0,8,1488286183078445266,0.05,H0: beta_1 = 0,1,"Heteroskedastic errors violate the constant-variance likelihood assumption, so nominal size can drift for Wald/Score/LR under the homoskedastic model. HC3-robust Wald can partially recover calibration.",True
score,0.018300630412783923,0.8923906376220424,1,0.18760000239126384,True,True,,False,False,Misspecification: Linear regression heteroskedastic,linear_regression_heteroskedastic,main,40,0.0,8,1488286183078445266,0.05,H0: beta_1 = 0,1,"Heteroskedastic errors violate the constant-variance likelihood assumption, so nominal size can drift for Wald/Score/LR under the homoskedastic model. HC3-robust Wald can partially recover calibration.",True
lr,0.018304818103558773,0.8923784012572066,1,0.258700005360879,True,True,,False,False,Misspecification: Linear regression heteroskedastic,linear_regression_heteroskedastic,main,40,0.0,8,1488286183078445266,0.05,H0: beta_1 = 0,1,"Heteroskedastic errors violate the constant-variance likelihood assumption, so nominal size can drift for Wald/Score/LR under the homoskedastic model. HC3-robust Wald can partially recover calibration.",True
wald_hc3,0.017119058977552618,0.8959020204912626,1,0.2641000028233975,True,True,,False,False,Misspecification: Linear regression heteroskedastic,linear_regression_heteroskedastic,main,40,0.0,8,1488286183078445266,0.05,H0: beta_1 = 0,1,"Heteroskedastic errors violate the constant-variance likelihood assumption, so nominal size can drift for Wald/Score/LR under the homoskedastic model. HC3-robust Wald can partially recover calibration.",True
wald,9.334624485524746,0.0022486416517671524,1,0.2274999933433719,True,True,,False,True,Misspecification: Linear regression heteroskedastic,linear_regression_heteroskedastic,main,40,0.0,9,4254020701497251284,0.05,H0: beta_1 = 0,1,"Heteroskedastic errors violate the constant-variance likelihood assumption, so nominal size can drift for Wald/Score/LR under the homoskedastic model. HC3-robust Wald can partially recover calibration.",True
score,7.568416367100251,0.005939995248890429,1,0.19440001051407307,True,True,,False,True,Misspecification: Linear regression heteroskedastic,linear_regression_heteroskedastic,main,40,0.0,9,4254020701497251284,0.05,H0: beta_1 = 0,1,"Heteroskedastic errors violate the constant-variance likelihood assumption, so nominal size can drift for Wald/Score/LR under the homoskedastic model. HC3-robust Wald can partially recover calibration.",True
lr,8.389868105738742,0.0037731828758604657,1,0.2697000018088147,True,True,,False,True,Misspecification: Linear regression heteroskedastic,linear_regression_heteroskedastic,main,40,0.0,9,4254020701497251284,0.05,H0: beta_1 = 0,1,"Heteroskedastic errors violate the constant-variance likelihood assumption, so nominal size can drift for Wald/Score/LR under the homoskedastic model. HC3-robust Wald can partially recover calibration.",True
wald_hc3,2.148386993152509,0.1427197604100917,1,0.31039999885251746,True,True,,False,False,Misspecification: Linear regression heteroskedastic,linear_regression_heteroskedastic,main,40,0.0,9,4254020701497251284,0.05,H0: beta_1 = 0,1,"Heteroskedastic errors violate the constant-variance likelihood assumption, so nominal size can drift for Wald/Score/LR under the homoskedastic model. HC3-robust Wald can partially recover calibration.",True
wald,3.492549948960464,0.06164556186151931,1,0.20080000831512734,True,True,,False,False,Misspecification: Linear regression heteroskedastic,linear_regression_heteroskedastic,main,40,0.0,10,4252903538484150392,0.05,H0: beta_1 = 0,1,"Heteroskedastic errors violate the constant-variance likelihood assumption, so nominal size can drift for Wald/Score/LR under the homoskedastic model. HC3-robust Wald can partially recover calibration.",True
score,3.2120903033361445,0.0730960447256727,1,0.18119999731425196,True,True,,False,False,Misspecification: Linear regression heteroskedastic,linear_regression_heteroskedastic,main,40,0.0,10,4252903538484150392,0.05,H0: beta_1 = 0,1,"Heteroskedastic errors violate the constant-variance likelihood assumption, so nominal size can drift for Wald/Score/LR under the homoskedastic model. HC3-robust Wald can partially recover calibration.",True
lr,3.3484081508778445,0.06727003697763234,1,0.24060000578174368,True,True,,False,False,Misspecification: Linear regression heteroskedastic,linear_regression_heteroskedastic,main,40,0.0,10,4252903538484150392,0.05,H0: beta_1 = 0,1,"Heteroskedastic errors violate the constant-variance likelihood assumption, so nominal size can drift for Wald/Score/LR under the homoskedastic model. HC3-robust Wald can partially recover calibration.",True
wald_hc3,1.2802498876897843,0.2578525780796818,1,0.2814999970723875,True,True,,False,False,Misspecification: Linear regression heteroskedastic,linear_regression_heteroskedastic,main,40,0.0,10,4252903538484150392,0.05,H0: beta_1 = 0,1,"Heteroskedastic errors violate the constant-variance likelihood assumption, so nominal size can drift for Wald/Score/LR under the homoskedastic model. HC3-robust Wald can partially recover calibration.",True
wald,1.0928943802078284,0.29583079645861915,1,0.20740000036312267,True,True,,False,False,Misspecification: Linear regression heteroskedastic,linear_regression_heteroskedastic,main,40,0.0,11,5480721657621830601,0.05,H0: beta_1 = 0,1,"Heteroskedastic errors violate the constant-variance likelihood assumption, so nominal size can drift for Wald/Score/LR under the homoskedastic model. HC3-robust Wald can partially recover calibration.",True
score,1.0638280867693897,0.302343708173825,1,0.20529999892460182,True,True,,False,False,Misspecification: Linear regression heteroskedastic,linear_regression_heteroskedastic,main,40,0.0,11,5480721657621830601,0.05,H0: beta_1 = 0,1,"Heteroskedastic errors violate the constant-variance likelihood assumption, so nominal size can drift for Wald/Score/LR under the homoskedastic model. HC3-robust Wald can partially recover calibration.",True
lr,1.0782306526157583,0.2990937084985746,1,0.26139999681618065,True,True,,False,False,Misspecification: Linear regression heteroskedastic,linear_regression_heteroskedastic,main,40,0.0,11,5480721657621830601,0.05,H0: beta_1 = 0,1,"Heteroskedastic errors violate the constant-variance likelihood assumption, so nominal size can drift for Wald/Score/LR under the homoskedastic model. HC3-robust Wald can partially recover calibration.",True
wald_hc3,0.3710633481493286,0.5424252221065368,1,0.34020000020973384,True,True,,False,False,Misspecification: Linear regression heteroskedastic,linear_regression_heteroskedastic,main,40,0.0,11,5480721657621830601,0.05,H0: beta_1 = 0,1,"Heteroskedastic errors violate the constant-variance likelihood assumption, so nominal size can drift for Wald/Score/LR under the homoskedastic model. HC3-robust Wald can partially recover calibration.",True
wald,0.25406439755755744,0.6142276390742825,1,0.20340000628493726,True,True,,False,False,Misspecification: Linear regression heteroskedastic,linear_regression_heteroskedastic,main,40,0.0,12,8975716206778128835,0.05,H0: beta_1 = 0,1,"Heteroskedastic errors violate the constant-variance likelihood assumption, so nominal size can drift for Wald/Score/LR under the homoskedastic model. HC3-robust Wald can partially recover calibration.",True
score,0.25246086462063994,0.6153476126069145,1,0.18390000332146883,True,True,,False,False,Misspecification: Linear regression heteroskedastic,linear_regression_heteroskedastic,main,40,0.0,12,8975716206778128835,0.05,H0: beta_1 = 0,1,"Heteroskedastic errors violate the constant-variance likelihood assumption, so nominal size can drift for Wald/Score/LR under the homoskedastic model. HC3-robust Wald can partially recover calibration.",True
lr,0.25326093895697,0.6147882522560404,1,0.2558000051067211,True,True,,False,False,Misspecification: Linear regression heteroskedastic,linear_regression_heteroskedastic,main,40,0.0,12,8975716206778128835,0.05,H0: beta_1 = 0,1,"Heteroskedastic errors violate the constant-variance likelihood assumption, so nominal size can drift for Wald/Score/LR under the homoskedastic model. HC3-robust Wald can partially recover calibration.",True
wald_hc3,0.1303420522131783,0.7180776508108515,1,0.2896999940276146,True,True,,False,False,Misspecification: Linear regression heteroskedastic,linear_regression_heteroskedastic,main,40,0.0,12,8975716206778128835,0.05,H0: beta_1 = 0,1,"Heteroskedastic errors violate the constant-variance likelihood assumption, so nominal size can drift for Wald/Score/LR under the homoskedastic model. HC3-robust Wald can partially recover calibration.",True
wald,0.28917020292675427,0.5907527750260255,1,0.19489999976940453,True,True,,False,False,Misspecification: Linear regression heteroskedastic,linear_regression_heteroskedastic,main,40,0.0,13,2868402048173145336,0.05,H0: beta_1 = 0,1,"Heteroskedastic errors violate the constant-variance likelihood assumption, so nominal size can drift for Wald/Score/LR under the homoskedastic model. HC3-robust Wald can partially recover calibration.",True
score,0.287094721951607,0.5920883442930643,1,0.17970000044442713,True,True,,False,False,Misspecification: Linear regression heteroskedastic,linear_regression_heteroskedastic,main,40,0.0,13,2868402048173145336,0.05,H0: beta_1 = 0,1,"Heteroskedastic errors violate the constant-variance likelihood assumption, so nominal size can drift for Wald/Score/LR under the homoskedastic model. HC3-robust Wald can partially recover calibration.",True
lr,0.2881299707423466,0.5914213885415058,1,0.24950000079115853,True,True,,False,False,Misspecification: Linear regression heteroskedastic,linear_regression_heteroskedastic,main,40,0.0,13,2868402048173145336,0.05,H0: beta_1 = 0,1,"Heteroskedastic errors violate the constant-variance likelihood assumption, so nominal size can drift for Wald/Score/LR under the homoskedastic model. HC3-robust Wald can partially recover calibration.",True
wald_hc3,0.08403764898420411,0.7718984961061124,1,0.2745000019785948,True,True,,False,False,Misspecification: Linear regression heteroskedastic,linear_regression_heteroskedastic,main,40,0.0,13,2868402048173145336,0.05,H0: beta_1 = 0,1,"Heteroskedastic errors violate the constant-variance likelihood assumption, so nominal size can drift for Wald/Score/LR under the homoskedastic model. HC3-robust Wald can partially recover calibration.",True
wald,2.1950508633063213,0.13845463870427424,1,0.21980000019539148,True,True,,False,False,Misspecification: Linear regression heteroskedastic,linear_regression_heteroskedastic,main,40,0.0,14,8548216248079561584,0.05,H0: beta_1 = 0,1,"Heteroskedastic errors violate the constant-variance likelihood assumption, so nominal size can drift for Wald/Score/LR under the homoskedastic model. HC3-robust Wald can partially recover calibration.",True
score,2.0808609715080926,0.14915602468928213,1,0.19529999553924426,True,True,,False,False,Misspecification: Linear regression heteroskedastic,linear_regression_heteroskedastic,main,40,0.0,14,8548216248079561584,0.05,H0: beta_1 = 0,1,"Heteroskedastic errors violate the constant-variance likelihood assumption, so nominal size can drift for Wald/Score/LR under the homoskedastic model. HC3-robust Wald can partially recover calibration.",True
lr,2.136939277188418,0.14378852020498015,1,0.26199999410891905,True,True,,False,False,Misspecification: Linear regression heteroskedastic,linear_regression_heteroskedastic,main,40,0.0,14,8548216248079561584,0.05,H0: beta_1 = 0,1,"Heteroskedastic errors violate the constant-variance likelihood assumption, so nominal size can drift for Wald/Score/LR under the homoskedastic model. HC3-robust Wald can partially recover calibration.",True
wald_hc3,1.2336850144067477,0.26669158567303086,1,0.287199996819254,True,True,,False,False,Misspecification: Linear regression heteroskedastic,linear_regression_heteroskedastic,main,40,0.0,14,8548216248079561584,0.05,H0: beta_1 = 0,1,"Heteroskedastic errors violate the constant-variance likelihood assumption, so nominal size can drift for Wald/Score/LR under the homoskedastic model. HC3-robust Wald can partially recover calibration.",True
wald,0.8260121386426749,0.36342820125144026,1,0.2201000024797395,True,True,,False,False,Misspecification: Linear regression heteroskedastic,linear_regression_heteroskedastic,main,40,0.0,15,7338243660904050538,0.05,H0: beta_1 = 0,1,"Heteroskedastic errors violate the constant-variance likelihood assumption, so nominal size can drift for Wald/Score/LR under the homoskedastic model. HC3-robust Wald can partially recover calibration.",True
score,0.8092998511219642,0.3683273309018642,1,0.18650000129127875,True,True,,False,False,Misspecification: Linear regression heteroskedastic,linear_regression_heteroskedastic,main,40,0.0,15,7338243660904050538,0.05,H0: beta_1 = 0,1,"Heteroskedastic errors violate the constant-variance likelihood assumption, so nominal size can drift for Wald/Score/LR under the homoskedastic model. HC3-robust Wald can partially recover calibration.",True
lr,0.8175990625476288,0.36588307995093194,1,0.2601000014692545,True,True,,False,False,Misspecification: Linear regression heteroskedastic,linear_regression_heteroskedastic,main,40,0.0,15,7338243660904050538,0.05,H0: beta_1 = 0,1,"Heteroskedastic errors violate the constant-variance likelihood assumption, so nominal size can drift for Wald/Score/LR under the homoskedastic model. HC3-robust Wald can partially recover calibration.",True
wald_hc3,0.34763534695025167,0.5554547646770811,1,0.26670000079320744,True,True,,False,False,Misspecification: Linear regression heteroskedastic,linear_regression_heteroskedastic,main,40,0.0,15,7338243660904050538,0.05,H0: beta_1 = 0,1,"Heteroskedastic errors violate the constant-variance likelihood assumption, so nominal size can drift for Wald/Score/LR under the homoskedastic model. HC3-robust Wald can partially recover calibration.",True
wald,0.13889998828302097,0.7093770307628455,1,0.20840000070165843,True,True,,False,False,Misspecification: Linear regression heteroskedastic,linear_regression_heteroskedastic,main,40,0.0,16,6064463372350678533,0.05,H0: beta_1 = 0,1,"Heteroskedastic errors violate the constant-variance likelihood assumption, so nominal size can drift for Wald/Score/LR under the homoskedastic model. HC3-robust Wald can partially recover calibration.",True
score,0.1384193272098313,0.7098574988785112,1,0.18209999689133838,True,True,,False,False,Misspecification: Linear regression heteroskedastic,linear_regression_heteroskedastic,main,40,0.0,16,6064463372350678533,0.05,H0: beta_1 = 0,1,"Heteroskedastic errors violate the constant-variance likelihood assumption, so nominal size can drift for Wald/Score/LR under the homoskedastic model. HC3-robust Wald can partially recover calibration.",True
lr,0.1386593800458229,0.7096174238800417,1,0.24249999842140824,True,True,,False,False,Misspecification: Linear regression heteroskedastic,linear_regression_heteroskedastic,main,40,0.0,16,6064463372350678533,0.05,H0: beta_1 = 0,1,"Heteroskedastic errors violate the constant-variance likelihood assumption, so nominal size can drift for Wald/Score/LR under the homoskedastic model. HC3-robust Wald can partially recover calibration.",True
wald_hc3,0.10851092392458603,0.741845838025249,1,0.2739000046858564,True,True,,False,False,Misspecification: Linear regression heteroskedastic,linear_regression_heteroskedastic,main,40,0.0,16,6064463372350678533,0.05,H0: beta_1 = 0,1,"Heteroskedastic errors violate the constant-variance likelihood assumption, so nominal size can drift for Wald/Score/LR under the homoskedastic model. HC3-robust Wald can partially recover calibration.",True
wald,1.978848158299735,0.1595118035010292,1,0.2066000088234432,True,True,,False,False,Misspecification: Linear regression heteroskedastic,linear_regression_heteroskedastic,main,40,0.0,17,618620882724742596,0.05,H0: beta_1 = 0,1,"Heteroskedastic errors violate the constant-variance likelihood assumption, so nominal size can drift for Wald/Score/LR under the homoskedastic model. HC3-robust Wald can partially recover calibration.",True
score,1.885566893915349,0.16970278055767363,1,0.19489999249344692,True,True,,False,False,Misspecification: Linear regression heteroskedastic,linear_regression_heteroskedastic,main,40,0.0,17,618620882724742596,0.05,H0: beta_1 = 0,1,"Heteroskedastic errors violate the constant-variance likelihood assumption, so nominal size can drift for Wald/Score/LR under the homoskedastic model. HC3-robust Wald can partially recover calibration.",True
lr,1.9314568813634878,0.16459914285680283,1,0.2601999949547462,True,True,,False,False,Misspecification: Linear regression heteroskedastic,linear_regression_heteroskedastic,main,40,0.0,17,618620882724742596,0.05,H0: beta_1 = 0,1,"Heteroskedastic errors violate the constant-variance likelihood assumption, so nominal size can drift for Wald/Score/LR under the homoskedastic model. HC3-robust Wald can partially recover calibration.",True
wald_hc3,0.9117506239199148,0.3396503529945584,1,0.28840000595664605,True,True,,False,False,Misspecification: Linear regression heteroskedastic,linear_regression_heteroskedastic,main,40,0.0,17,618620882724742596,0.05,H0: beta_1 = 0,1,"Heteroskedastic errors violate the constant-variance likelihood assumption, so nominal size can drift for Wald/Score/LR under the homoskedastic model. HC3-robust Wald can partially recover calibration.",True
wald,3.8033247979942733,0.05115091863531096,1,0.19749999773921445,True,True,,False,False,Misspecification: Linear regression heteroskedastic,linear_regression_heteroskedastic,main,40,0.0,18,3213106130386463495,0.05,H0: beta_1 = 0,1,"Heteroskedastic errors violate the constant-variance likelihood assumption, so nominal size can drift for Wald/Score/LR under the homoskedastic model. HC3-robust Wald can partially recover calibration.",True
score,3.4730923422218574,0.06237460297144218,1,0.1784999985829927,True,True,,False,False,Misspecification: Linear regression heteroskedastic,linear_regression_heteroskedastic,main,40,0.0,18,3213106130386463495,0.05,H0: beta_1 = 0,1,"Heteroskedastic errors violate the constant-variance likelihood assumption, so nominal size can drift for Wald/Score/LR under the homoskedastic model. HC3-robust Wald can partially recover calibration.",True
