test,stat,pvalue,df,runtime_ms,converged_full,converged_null,error_type,failed,reject,scenario,scenario_slug,hypothesis_id,n,effect_size,rep,seed,alpha,null_spec,null_df,notes,is_null
wald,5.544313770973611,0.0185408250453471,1,0.11780000204453245,True,True,,False,True,Overfitting/p-hacking: stepwise then test,phacking_stepwise,same_data,80,0.0,3,8033120488352715130,0.05,H0: selected beta = 0 (selection and testing on same data),1,変数選択後に同データで検定すると偽陽性率が増える。探索/検定分離でサイズが回復する。,True
score,5.184974688854064,0.0227830041721819,1,0.08939999679569155,True,True,,False,True,Overfitting/p-hacking: stepwise then test,phacking_stepwise,same_data,80,0.0,3,8033120488352715130,0.05,H0: selected beta = 0 (selection and testing on same data),1,変数選択後に同データで検定すると偽陽性率が増える。探索/検定分離でサイズが回復する。,True
lr,5.360631737767733,0.02059631134013656,1,0.04949999856762588,True,True,,False,True,Overfitting/p-hacking: stepwise then test,phacking_stepwise,same_data,80,0.0,3,8033120488352715130,0.05,H0: selected beta = 0 (selection and testing on same data),1,変数選択後に同データで検定すると偽陽性率が増える。探索/検定分離でサイズが回復する。,True
wald,0.00046650241155558387,0.98276809694994,1,0.08969999908003956,True,True,,False,False,Overfitting/p-hacking: stepwise then test,phacking_stepwise,split_data,80,0.0,3,8033120488352715130,0.05,"H0: selected beta = 0 (selection on train, testing on test split)",1,変数選択後に同データで検定すると偽陽性率が増える。探索/検定分離でサイズが回復する。,True
score,0.00046649697100654904,0.9827681974174909,1,0.08989999332698062,True,True,,False,False,Overfitting/p-hacking: stepwise then test,phacking_stepwise,split_data,80,0.0,3,8033120488352715130,0.05,"H0: selected beta = 0 (selection on train, testing on test split)",1,変数選択後に同データで検定すると偽陽性率が増える。探索/検定分離でサイズが回復する。,True
lr,0.000466499691270883,0.9827681471838302,1,0.04940000508213416,True,True,,False,False,Overfitting/p-hacking: stepwise then test,phacking_stepwise,split_data,80,0.0,3,8033120488352715130,0.05,"H0: selected beta = 0 (selection on train, testing on test split)",1,変数選択後に同データで検定すると偽陽性率が増える。探索/検定分離でサイズが回復する。,True
wald,8.181567012296414,0.004231818799696134,1,0.09090000094147399,True,True,,False,True,Overfitting/p-hacking: stepwise then test,phacking_stepwise,same_data,80,0.0,4,7917994779817670030,0.05,H0: selected beta = 0 (selection and testing on same data),1,変数選択後に同データで検定すると偽陽性率が増える。探索/検定分離でサイズが回復する。,True
score,7.422473688774926,0.006441419881065389,1,0.07200000254670158,True,True,,False,True,Overfitting/p-hacking: stepwise then test,phacking_stepwise,same_data,80,0.0,4,7917994779817670030,0.05,H0: selected beta = 0 (selection and testing on same data),1,変数選択後に同データで検定すると偽陽性率が増える。探索/検定分離でサイズが回復する。,True
lr,7.789705256556459,0.005254476683589879,1,0.046399996790569276,True,True,,False,True,Overfitting/p-hacking: stepwise then test,phacking_stepwise,same_data,80,0.0,4,7917994779817670030,0.05,H0: selected beta = 0 (selection and testing on same data),1,変数選択後に同データで検定すると偽陽性率が増える。探索/検定分離でサイズが回復する。,True
wald,0.40458744191999496,0.5247295699772885,1,0.12150000111432746,True,True,,False,False,Overfitting/p-hacking: stepwise then test,phacking_stepwise,split_data,80,0.0,4,7917994779817670030,0.05,"H0: selected beta = 0 (selection on train, testing on test split)",1,変数選択後に同データで検定すると偽陽性率が増える。探索/検定分離でサイズが回復する。,True
score,0.40053614456682524,0.5268124993489511,1,0.0864000030560419,True,True,,False,False,Overfitting/p-hacking: stepwise then test,phacking_stepwise,split_data,80,0.0,4,7917994779817670030,0.05,"H0: selected beta = 0 (selection on train, testing on test split)",1,変数選択後に同データで検定すると偽陽性率が増える。探索/検定分離でサイズが回復する。,True
lr,0.40255499797467564,0.5257726908296556,1,0.04900000203633681,True,True,,False,False,Overfitting/p-hacking: stepwise then test,phacking_stepwise,split_data,80,0.0,4,7917994779817670030,0.05,"H0: selected beta = 0 (selection on train, testing on test split)",1,変数選択後に同データで検定すると偽陽性率が増える。探索/検定分離でサイズが回復する。,True
wald,5.026532068309991,0.024961832558077865,1,0.10460000339662656,True,True,,False,True,Overfitting/p-hacking: stepwise then test,phacking_stepwise,same_data,80,0.0,5,4320084320215892679,0.05,H0: selected beta = 0 (selection and testing on same data),1,変数選択後に同データで検定すると偽陽性率が増える。探索/検定分離でサイズが回復する。,True
score,4.7293774741010965,0.02965161558531462,1,0.0779999973019585,True,True,,False,True,Overfitting/p-hacking: stepwise then test,phacking_stepwise,same_data,80,0.0,5,4320084320215892679,0.05,H0: selected beta = 0 (selection and testing on same data),1,変数選択後に同データで検定すると偽陽性率が増える。探索/検定分離でサイズが回復する。,True
lr,4.874937207230403,0.02724943228978707,1,0.04629999602911994,True,True,,False,True,Overfitting/p-hacking: stepwise then test,phacking_stepwise,same_data,80,0.0,5,4320084320215892679,0.05,H0: selected beta = 0 (selection and testing on same data),1,変数選択後に同データで検定すると偽陽性率が増える。探索/検定分離でサイズが回復する。,True
wald,0.11938248343856496,0.7297052033634883,1,0.11619999713730067,True,True,,False,False,Overfitting/p-hacking: stepwise then test,phacking_stepwise,split_data,80,0.0,5,4320084320215892679,0.05,"H0: selected beta = 0 (selection on train, testing on test split)",1,変数選択後に同データで検定すると偽陽性率が増える。探索/検定分離でサイズが回復する。,True
score,0.1190272392530932,0.7300919309782844,1,0.08510000043315813,True,True,,False,False,Overfitting/p-hacking: stepwise then test,phacking_stepwise,split_data,80,0.0,5,4320084320215892679,0.05,"H0: selected beta = 0 (selection on train, testing on test split)",1,変数選択後に同データで検定すると偽陽性率が増える。探索/検定分離でサイズが回復する。,True
lr,0.11920468490099267,0.7298986786358787,1,0.047900000936351717,True,True,,False,False,Overfitting/p-hacking: stepwise then test,phacking_stepwise,split_data,80,0.0,5,4320084320215892679,0.05,"H0: selected beta = 0 (selection on train, testing on test split)",1,変数選択後に同データで検定すると偽陽性率が増える。探索/検定分離でサイズが回復する。,True
wald,1.8227229122791098,0.17698950263206414,1,0.1410000040777959,True,True,,False,False,Overfitting/p-hacking: stepwise then test,phacking_stepwise,same_data,80,0.0,6,8936240309162264619,0.05,H0: selected beta = 0 (selection and testing on same data),1,変数選択後に同データで検定すると偽陽性率が増える。探索/検定分離でサイズが回復する。,True
score,1.782119047036088,0.1818893348197704,1,0.09380000119563192,True,True,,False,False,Overfitting/p-hacking: stepwise then test,phacking_stepwise,same_data,80,0.0,6,8936240309162264619,0.05,H0: selected beta = 0 (selection and testing on same data),1,変数選択後に同データで検定すると偽陽性率が増える。探索/検定分離でサイズが回復する。,True
lr,1.8022685258443119,0.1794384829386045,1,0.052799994591623545,True,True,,False,False,Overfitting/p-hacking: stepwise then test,phacking_stepwise,same_data,80,0.0,6,8936240309162264619,0.05,H0: selected beta = 0 (selection and testing on same data),1,変数選択後に同データで検定すると偽陽性率が増える。探索/検定分離でサイズが回復する。,True
wald,0.007580596496359337,0.9306185571646813,1,0.097999996796716,True,True,,False,False,Overfitting/p-hacking: stepwise then test,phacking_stepwise,split_data,80,0.0,6,8936240309162264619,0.05,"H0: selected beta = 0 (selection on train, testing on test split)",1,変数選択後に同データで検定すると偽陽性率が増える。探索/検定分離でサイズが回復する。,True
score,0.00757916013249063,0.9306251140482494,1,0.07669999467907473,True,True,,False,False,Overfitting/p-hacking: stepwise then test,phacking_stepwise,split_data,80,0.0,6,8936240309162264619,0.05,"H0: selected beta = 0 (selection on train, testing on test split)",1,変数選択後に同データで検定すると偽陽性率が増える。探索/検定分離でサイズが回復する。,True
lr,0.007579878269069695,0.930621835735263,1,0.04479999915929511,True,True,,False,False,Overfitting/p-hacking: stepwise then test,phacking_stepwise,split_data,80,0.0,6,8936240309162264619,0.05,"H0: selected beta = 0 (selection on train, testing on test split)",1,変数選択後に同データで検定すると偽陽性率が増える。探索/検定分離でサイズが回復する。,True
wald,3.986685085933913,0.04586120653629063,1,0.09690000297268853,True,True,,False,True,Overfitting/p-hacking: stepwise then test,phacking_stepwise,same_data,80,0.0,7,7428679144570726470,0.05,H0: selected beta = 0 (selection and testing on same data),1,変数選択後に同データで検定すると偽陽性率が増える。探索/検定分離でサイズが回復する。,True
score,3.7974448753202226,0.05133085754377723,1,0.07929999992484227,True,True,,False,False,Overfitting/p-hacking: stepwise then test,phacking_stepwise,same_data,80,0.0,7,7428679144570726470,0.05,H0: selected beta = 0 (selection and testing on same data),1,変数選択後に同データで検定すると偽陽性率が増える。探索/検定分離でサイズが回復する。,True
lr,3.8905312578812357,0.04855906096147486,1,0.0444999968749471,True,True,,False,True,Overfitting/p-hacking: stepwise then test,phacking_stepwise,same_data,80,0.0,7,7428679144570726470,0.05,H0: selected beta = 0 (selection and testing on same data),1,変数選択後に同データで検定すると偽陽性率が増える。探索/検定分離でサイズが回復する。,True
wald,2.896896597326381,0.08875026906268514,1,0.20229999790899456,True,True,,False,False,Overfitting/p-hacking: stepwise then test,phacking_stepwise,split_data,80,0.0,7,7428679144570726470,0.05,"H0: selected beta = 0 (selection on train, testing on test split)",1,変数選択後に同データで検定すると偽陽性率が増える。探索/検定分離でサイズが回復する。,True
score,2.7012644989399432,0.10026869265216244,1,0.13439999747788534,True,True,,False,False,Overfitting/p-hacking: stepwise then test,phacking_stepwise,split_data,80,0.0,7,7428679144570726470,0.05,"H0: selected beta = 0 (selection on train, testing on test split)",1,変数選択後に同データで検定すると偽陽性率が増える。探索/検定分離でサイズが回復する。,True
lr,2.7968011525872214,0.09445257799423658,1,0.1429999974789098,True,True,,False,False,Overfitting/p-hacking: stepwise then test,phacking_stepwise,split_data,80,0.0,7,7428679144570726470,0.05,"H0: selected beta = 0 (selection on train, testing on test split)",1,変数選択後に同データで検定すると偽陽性率が増える。探索/検定分離でサイズが回復する。,True
wald,4.596750558812128,0.03203261473978852,1,0.11419999646022916,True,True,,False,True,Overfitting/p-hacking: stepwise then test,phacking_stepwise,same_data,80,0.0,8,1488286183078445266,0.05,H0: selected beta = 0 (selection and testing on same data),1,変数選択後に同データで検定すると偽陽性率が増える。探索/検定分離でサイズが回復する。,True
score,4.346976004111588,0.03707472106050372,1,0.08350000280188397,True,True,,False,True,Overfitting/p-hacking: stepwise then test,phacking_stepwise,same_data,80,0.0,8,1488286183078445266,0.05,H0: selected beta = 0 (selection and testing on same data),1,変数選択後に同データで検定すると偽陽性率が増える。探索/検定分離でサイズが回復する。,True
lr,4.469537738426197,0.03450432542301852,1,0.05040000542066991,True,True,,False,True,Overfitting/p-hacking: stepwise then test,phacking_stepwise,same_data,80,0.0,8,1488286183078445266,0.05,H0: selected beta = 0 (selection and testing on same data),1,変数選択後に同データで検定すると偽陽性率が増える。探索/検定分離でサイズが回復する。,True
wald,4.3301671225251255,0.0374425693384835,1,0.1049999991664663,True,True,,False,True,Overfitting/p-hacking: stepwise then test,phacking_stepwise,split_data,80,0.0,8,1488286183078445266,0.05,"H0: selected beta = 0 (selection on train, testing on test split)",1,変数選択後に同データで検定すると偽陽性率が増える。探索/検定分離でサイズが回復する。,True
score,3.907196749840245,0.04807973191365787,1,0.09720000525703654,True,True,,False,True,Overfitting/p-hacking: stepwise then test,phacking_stepwise,split_data,80,0.0,8,1488286183078445266,0.05,"H0: selected beta = 0 (selection on train, testing on test split)",1,変数選択後に同データで検定すると偽陽性率が増える。探索/検定分離でサイズが回復する。,True
lr,4.11143858401573,0.04259411686702721,1,0.04820000322069973,True,True,,False,True,Overfitting/p-hacking: stepwise then test,phacking_stepwise,split_data,80,0.0,8,1488286183078445266,0.05,"H0: selected beta = 0 (selection on train, testing on test split)",1,変数選択後に同データで検定すると偽陽性率が増える。探索/検定分離でサイズが回復する。,True
wald,5.909520945040634,0.015059266563002558,1,0.10109999857377261,True,True,,False,True,Overfitting/p-hacking: stepwise then test,phacking_stepwise,same_data,80,0.0,9,4254020701497251284,0.05,H0: selected beta = 0 (selection and testing on same data),1,変数選択後に同データで検定すると偽陽性率が増える。探索/検定分離でサイズが回復する。,True
score,5.503018412891546,0.018983678470630934,1,0.07850000110920519,True,True,,False,True,Overfitting/p-hacking: stepwise then test,phacking_stepwise,same_data,80,0.0,9,4254020701497251284,0.05,H0: selected beta = 0 (selection and testing on same data),1,変数選択後に同データで検定すると偽陽性率が増える。探索/検定分離でサイズが回復する。,True
lr,5.701442057474367,0.016950980361825727,1,0.04730000364361331,True,True,,False,True,Overfitting/p-hacking: stepwise then test,phacking_stepwise,same_data,80,0.0,9,4254020701497251284,0.05,H0: selected beta = 0 (selection and testing on same data),1,変数選択後に同データで検定すると偽陽性率が増える。探索/検定分離でサイズが回復する。,True
wald,0.09925340534865354,0.7527274229082452,1,0.09490000229561701,True,True,,False,False,Overfitting/p-hacking: stepwise then test,phacking_stepwise,split_data,80,0.0,9,4254020701497251284,0.05,"H0: selected beta = 0 (selection on train, testing on test split)",1,変数選択後に同データで検定すると偽陽性率が増える。探索/検定分離でサイズが回復する。,True
score,0.09900773397982005,0.7530236569540387,1,0.0746000005165115,True,True,,False,False,Overfitting/p-hacking: stepwise then test,phacking_stepwise,split_data,80,0.0,9,4254020701497251284,0.05,"H0: selected beta = 0 (selection on train, testing on test split)",1,変数選択後に同データで検定すると偽陽性率が増える。探索/検定分離でサイズが回復する。,True
lr,0.09913046819126237,0.7528756118561167,1,0.04289999924367294,True,True,,False,False,Overfitting/p-hacking: stepwise then test,phacking_stepwise,split_data,80,0.0,9,4254020701497251284,0.05,"H0: selected beta = 0 (selection on train, testing on test split)",1,変数選択後に同データで検定すると偽陽性率が増える。探索/検定分離でサイズが回復する。,True
wald,3.170580397071552,0.07497579824702051,1,0.1016000023810193,True,True,,False,False,Overfitting/p-hacking: stepwise then test,phacking_stepwise,same_data,80,0.0,10,4252903538484150392,0.05,H0: selected beta = 0 (selection and testing on same data),1,変数選択後に同データで検定すると偽陽性率が増える。探索/検定分離でサイズが回復する。,True
score,3.0497133788747153,0.08075139276404218,1,0.08829999569570646,True,True,,False,False,Overfitting/p-hacking: stepwise then test,phacking_stepwise,same_data,80,0.0,10,4252903538484150392,0.05,H0: selected beta = 0 (selection and testing on same data),1,変数選択後に同データで検定すると偽陽性率が増える。探索/検定分離でサイズが回復する。,True
lr,3.1093639699976734,0.07784335325235477,1,0.04630000330507755,True,True,,False,False,Overfitting/p-hacking: stepwise then test,phacking_stepwise,same_data,80,0.0,10,4252903538484150392,0.05,H0: selected beta = 0 (selection and testing on same data),1,変数選択後に同データで検定すると偽陽性率が増える。探索/検定分離でサイズが回復する。,True
wald,2.1739386593497994,0.1403663233619891,1,0.09759999375091866,True,True,,False,False,Overfitting/p-hacking: stepwise then test,phacking_stepwise,split_data,80,0.0,10,4252903538484150392,0.05,"H0: selected beta = 0 (selection on train, testing on test split)",1,変数選択後に同データで検定すると偽陽性率が増える。探索/検定分離でサイズが回復する。,True
score,2.0618787132112875,0.15102387133798356,1,0.08550000347895548,True,True,,False,False,Overfitting/p-hacking: stepwise then test,phacking_stepwise,split_data,80,0.0,10,4252903538484150392,0.05,"H0: selected beta = 0 (selection on train, testing on test split)",1,変数選択後に同データで検定すると偽陽性率が増える。探索/検定分離でサイズが回復する。,True
lr,2.1169203536321106,0.14567921742810383,1,0.051399998483248055,True,True,,False,False,Overfitting/p-hacking: stepwise then test,phacking_stepwise,split_data,80,0.0,10,4252903538484150392,0.05,"H0: selected beta = 0 (selection on train, testing on test split)",1,変数選択後に同データで検定すると偽陽性率が増える。探索/検定分離でサイズが回復する。,True
wald,4.537382594034839,0.03316226204222351,1,0.09259999933419749,True,True,,False,True,Overfitting/p-hacking: stepwise then test,phacking_stepwise,same_data,80,0.0,11,5480721657621830601,0.05,H0: selected beta = 0 (selection and testing on same data),1,変数選択後に同データで検定すると偽陽性率が増える。探索/検定分離でサイズが回復する。,True
score,4.293847247033177,0.03825051827608361,1,0.07449999975506216,True,True,,False,True,Overfitting/p-hacking: stepwise then test,phacking_stepwise,same_data,80,0.0,11,5480721657621830601,0.05,H0: selected beta = 0 (selection and testing on same data),1,変数選択後に同データで検定すると偽陽性率が増える。探索/検定分離でサイズが回復する。,True
lr,4.413375953827114,0.03565820638084262,1,0.04369999805931002,True,True,,False,True,Overfitting/p-hacking: stepwise then test,phacking_stepwise,same_data,80,0.0,11,5480721657621830601,0.05,H0: selected beta = 0 (selection and testing on same data),1,変数選択後に同データで検定すると偽陽性率が増える。探索/検定分離でサイズが回復する。,True
wald,0.1338191954065203,0.7145045733413949,1,0.09899999713525176,True,True,,False,False,Overfitting/p-hacking: stepwise then test,phacking_stepwise,split_data,80,0.0,11,5480721657621830601,0.05,"H0: selected beta = 0 (selection on train, testing on test split)",1,変数選択後に同データで検定すると偽陽性率が増える。探索/検定分離でサイズが回復する。,True
score,0.13337299872207184,0.7149601166389796,1,0.09560000034980476,True,True,,False,False,Overfitting/p-hacking: stepwise then test,phacking_stepwise,split_data,80,0.0,11,5480721657621830601,0.05,"H0: selected beta = 0 (selection on train, testing on test split)",1,変数選択後に同データで検定すると偽陽性率が増える。探索/検定分離でサイズが回復する。,True
lr,0.1335958486892963,0.7147324907724699,1,0.04730000364361331,True,True,,False,False,Overfitting/p-hacking: stepwise then test,phacking_stepwise,split_data,80,0.0,11,5480721657621830601,0.05,"H0: selected beta = 0 (selection on train, testing on test split)",1,変数選択後に同データで検定すると偽陽性率が増える。探索/検定分離でサイズが回復する。,True
wald,3.548702540267285,0.05959202996822057,1,0.09709999721962959,True,True,,False,False,Overfitting/p-hacking: stepwise then test,phacking_stepwise,same_data,80,0.0,12,8975716206778128835,0.05,H0: selected beta = 0 (selection and testing on same data),1,変数選択後に同データで検定すると偽陽性率が増える。探索/検定分離でサイズが回復する。,True
score,3.3979726146501874,0.06527660372074578,1,0.07999999797903001,True,True,,False,False,Overfitting/p-hacking: stepwise then test,phacking_stepwise,same_data,80,0.0,12,8975716206778128835,0.05,H0: selected beta = 0 (selection and testing on same data),1,変数選択後に同データで検定すると偽陽性率が増える。探索/検定分離でサイズが回復する。,True
lr,3.472247288473369,0.06240647296597972,1,0.04550000448944047,True,True,,False,False,Overfitting/p-hacking: stepwise then test,phacking_stepwise,same_data,80,0.0,12,8975716206778128835,0.05,H0: selected beta = 0 (selection and testing on same data),1,変数選択後に同データで検定すると偽陽性率が増える。探索/検定分離でサイズが回復する。,True
wald,0.20603831586480195,0.6498904122826266,1,0.10430000111227855,True,True,,False,False,Overfitting/p-hacking: stepwise then test,phacking_stepwise,split_data,80,0.0,12,8975716206778128835,0.05,"H0: selected beta = 0 (selection on train, testing on test split)",1,変数選択後に同データで検定すると偽陽性率が増える。探索/検定分離でサイズが回復する。,True
score,0.20498245984459726,0.6507288528352181,1,0.0794000006862916,True,True,,False,False,Overfitting/p-hacking: stepwise then test,phacking_stepwise,split_data,80,0.0,12,8975716206778128835,0.05,"H0: selected beta = 0 (selection on train, testing on test split)",1,変数選択後に同データで検定すると偽陽性率が増える。探索/検定分離でサイズが回復する。,True
lr,0.20550948373706035,0.6503100259467061,1,0.04470000567380339,True,True,,False,False,Overfitting/p-hacking: stepwise then test,phacking_stepwise,split_data,80,0.0,12,8975716206778128835,0.05,"H0: selected beta = 0 (selection on train, testing on test split)",1,変数選択後に同データで検定すると偽陽性率が増える。探索/検定分離でサイズが回復する。,True
wald,6.604785052147708,0.010170508030682068,1,0.10699999984353781,True,True,,False,True,Overfitting/p-hacking: stepwise then test,phacking_stepwise,same_data,80,0.0,13,2868402048173145336,0.05,H0: selected beta = 0 (selection and testing on same data),1,変数選択後に同データで検定すると偽陽性率が増える。探索/検定分離でサイズが回復する。,True
score,6.101080948975963,0.013509921798346978,1,0.08450000314041972,True,True,,False,True,Overfitting/p-hacking: stepwise then test,phacking_stepwise,same_data,80,0.0,13,2868402048173145336,0.05,H0: selected beta = 0 (selection and testing on same data),1,変数選択後に同データで検定すると偽陽性率が増える。探索/検定分離でサイズが回復する。,True
lr,6.346274720941125,0.011762805246753548,1,0.04560000525088981,True,True,,False,True,Overfitting/p-hacking: stepwise then test,phacking_stepwise,same_data,80,0.0,13,2868402048173145336,0.05,H0: selected beta = 0 (selection and testing on same data),1,変数選択後に同データで検定すると偽陽性率が増える。探索/検定分離でサイズが回復する。,True
wald,1.397031125718218,0.23722129005488818,1,0.09600000339560211,True,True,,False,False,Overfitting/p-hacking: stepwise then test,phacking_stepwise,split_data,80,0.0,13,2868402048173145336,0.05,"H0: selected beta = 0 (selection on train, testing on test split)",1,変数選択後に同データで検定すると偽陽性率が増える。探索/検定分離でサイズが回復する。,True
score,1.3498853301586655,0.2452981645407429,1,0.0790999984019436,True,True,,False,False,Overfitting/p-hacking: stepwise then test,phacking_stepwise,split_data,80,0.0,13,2868402048173145336,0.05,"H0: selected beta = 0 (selection on train, testing on test split)",1,変数選択後に同データで検定すると偽陽性率が増える。探索/検定分離でサイズが回復する。,True
lr,1.3731884882693777,0.24126481188648374,1,0.047599998652003706,True,True,,False,False,Overfitting/p-hacking: stepwise then test,phacking_stepwise,split_data,80,0.0,13,2868402048173145336,0.05,"H0: selected beta = 0 (selection on train, testing on test split)",1,変数選択後に同データで検定すると偽陽性率が増える。探索/検定分離でサイズが回復する。,True
wald,3.0466982256042945,0.08090146070314842,1,0.10579999798210338,True,True,,False,False,Overfitting/p-hacking: stepwise then test,phacking_stepwise,same_data,80,0.0,14,8548216248079561584,0.05,H0: selected beta = 0 (selection and testing on same data),1,変数選択後に同データで検定すると偽陽性率が増える。探索/検定分離でサイズが回復する。,True
score,2.9349253282317362,0.08668267114249883,1,0.08060000254772604,True,True,,False,False,Overfitting/p-hacking: stepwise then test,phacking_stepwise,same_data,80,0.0,14,8548216248079561584,0.05,H0: selected beta = 0 (selection and testing on same data),1,変数選択後に同データで検定すると偽陽性率が増える。探索/検定分離でサイズが回復する。,True
